model,public_f1,threshold,accuracy,precision,recall,positive_predictions
fine_blend_logreg_0.735_tabicl_0.265,0.5624727905964301,0.4324470282131897,0.665,0.4578313253012048,0.7291196388261851,1411
fine_blend_logreg_0.730_tabicl_0.270,0.5624727905964301,0.43141599550135834,0.665,0.4578313253012048,0.7291196388261851,1411
fine_blend_logreg_0.725_tabicl_0.275,0.5624454148471616,0.4316351917431225,0.666,0.4586894586894587,0.7268623024830699,1404
fine_blend_logreg_0.720_tabicl_0.280,0.5624454148471616,0.43081927471773895,0.666,0.4586894586894587,0.7268623024830699,1404
fine_blend_logreg_0.715_tabicl_0.285,0.5624454148471616,0.4300033576923554,0.666,0.4586894586894587,0.7268623024830699,1404
fine_blend_logreg_0.680_tabicl_0.320,0.5623087013554875,0.42429193851467095,0.6663333333333333,0.45895788722341185,0.7257336343115124,1401
fine_blend_logreg_0.645_tabicl_0.355,0.5622807017543859,0.4185805193369865,0.6673333333333333,0.4598278335724534,0.7234762979683973,1394
fine_blend_logreg_0.690_tabicl_0.310,0.5622525296964365,0.42860503946238515,0.6683333333333333,0.46070656092285506,0.7212189616252822,1387
fine_blend_logreg_0.685_tabicl_0.315,0.5622525296964365,0.4276761711194928,0.6683333333333333,0.46070656092285506,0.7212189616252822,1387
fine_blend_logreg_0.655_tabicl_0.345,0.5621716287215411,0.4196510490885165,0.6666666666666666,0.4592274678111588,0.7246049661399548,1398
fine_blend_logreg_0.630_tabicl_0.370,0.562143170838823,0.41607887804561833,0.6676666666666666,0.46010064701653486,0.7223476297968398,1391
fine_blend_logreg_0.650_tabicl_0.350,0.562034195528277,0.41939643636237,0.667,0.45949820788530465,0.7234762979683973,1395
fine_blend_logreg_0.575_tabicl_0.425,0.5620052770448549,0.40709523362690253,0.668,0.4603746397694525,0.7212189616252822,1388
fine_blend_logreg_0.620_tabicl_0.380,0.5618964003511853,0.41392037558229927,0.6673333333333333,0.45977011494252873,0.7223476297968398,1392
fine_blend_logreg_0.625_tabicl_0.375,0.5618964003511853,0.41499962681395886,0.6673333333333333,0.45977011494252873,0.7223476297968398,1392
fine_blend_logreg_0.610_tabicl_0.390,0.5617977528089888,0.40452692960804815,0.662,0.45518207282913165,0.7336343115124153,1428
fine_blend_logreg_0.590_tabicl_0.410,0.5617582417582417,0.4095867207367643,0.6676666666666666,0.46004319654427644,0.7212189616252822,1389
fine_blend_logreg_0.570_tabicl_0.430,0.5617582417582417,0.4062647379236153,0.6676666666666666,0.46004319654427644,0.7212189616252822,1389
fine_blend_logreg_0.565_tabicl_0.435,0.5617582417582417,0.4053833308900752,0.6676666666666666,0.46004319654427644,0.7212189616252822,1389
fine_blend_logreg_0.555_tabicl_0.445,0.5617582417582417,0.40352559420429035,0.6676666666666666,0.46004319654427644,0.7212189616252822,1389
fine_blend_logreg_0.560_tabicl_0.440,0.5617582417582417,0.40445446254718287,0.6676666666666666,0.46004319654427644,0.7212189616252822,1389
fine_blend_logreg_0.550_tabicl_0.450,0.5617582417582417,0.402596725861398,0.6676666666666666,0.46004319654427644,0.7212189616252822,1389
fine_blend_logreg_0.585_tabicl_0.415,0.5617582417582417,0.40875622503347697,0.6676666666666666,0.46004319654427644,0.7212189616252822,1389
fine_blend_logreg_0.580_tabicl_0.420,0.5617582417582417,0.4079257293301898,0.6676666666666666,0.46004319654427644,0.7212189616252822,1389
fine_blend_logreg_0.615_tabicl_0.385,0.5616498464238702,0.4128411243506398,0.667,0.45944005743000715,0.7223476297968398,1393
logreg_c2_exact,0.56158940397351,0.4861948767217138,0.669,0.4612037708484409,0.7178329571106095,1379
fine_blend_logreg_0.600_tabicl_0.400,0.5615114235500879,0.411237266108535,0.6673333333333333,0.45971223021582736,0.7212189616252822,1390
fine_blend_logreg_0.595_tabicl_0.405,0.5615114235500879,0.41041721644005147,0.6673333333333333,0.45971223021582736,0.7212189616252822,1390
fine_blend_logreg_0.605_tabicl_0.395,0.5613269314709733,0.4089392893056576,0.665,0.4576512455516014,0.7257336343115124,1405
tabicl_n8_exact,0.5574182732606874,0.27547964453697205,0.648,0.44333333333333336,0.7505643340857788,1500
